air_carrier_id_pk,airport_code,name,city,country
5777,VLI,Port Vila Airport,Port Vila,Vanuatu
5778,VLL,Valladolid Airport,Valladolid,Spain
5779,VLN,Arturo Michelena International,Valencia,Venezuela
5780,VLR,Vallenar Airport,Vallenar,Chile
5781,VLV,Dr. Antonio Nicolas Briceno,Valera,Venezuela
5782,VME,Mercedes,Villa Mercedes,Argentina
5783,VNC,Venice Municipal,Venice,United States
5784,VNO,Vilnius International,Vilnius,Lithuania
5785,VNS,Lal Bahadur Shastri Varanasi International,Varanasi,India
5786,VNY,Van Nuys Airport,Van Nuys,United States
5787,VOG,Gumrak,Volgograd,Russia
5788,VOK,Volk Field,Camp Douglas,United States
5789,VOL,Volos Airport,Volos,Greece
5790,VPC,Cartersville Airport,Cartersville,United States
5791,VPE,Ondjiva Airport,Ondjiva,Angola
5792,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,United States
5793,VPZ,Porter County Regional,Valparaiso,United States
5794,VQQ,Cecil,Jacksonville,United States
5795,VQS,Antonio Rivera Rodriguez,Vieques,United States
5796,VRA,Juan Gualberto Gomez International,Varadero,Cuba
5797,VRB,Vero Beach Regional,Vero Beach,United States
5798,VRC,Virac Airport,Virac,Philippines
5799,VRK,Varkaus Airport,Varkaus,Finland
5800,VRN,Villafranca,Verona,Italy
5801,VSA,C. P. A. Carlos Rovirosa International,Villahermosa,Mexico
5802,VSE,Viseu Airport,Viseu,Portugal
5803,VSF,Hartness State,Springfield,United States
5804,VST,Vasteras Airport,Vasteras,Sweden
5805,VT1,Deerfield Valley Regional,West Dover,United States
5806,VT2,Warren Sugarbush,Warren,United States
5807,VTE,Wattay International,Vientiane,Laos
5808,VTN,Miller Field,Valentine,United States
5809,VTZ,Vishakhapatnam,Visakhapatnam,India
5810,VUJ,Stanly County,Albemarle,United States
5811,VUO,Pearson Field,Vancouver,United States
5812,VUP,Alfonso Lopez Pumarejo,Valledupar,Colombia
5813,VVC,Vanguardia,Villavicencio,Colombia
5814,VVI,Viru Viru International,Santa Cruz,Bolivia
5815,VVK,Vastervik Airport,Vastervik,Sweden
5816,VVO,Knevichi,Vladivostok,Russia
5817,VWA,Headland Municipal,Headland,United States
5818,VWB,Myrtle Creek Municipal,Myrtle Creek,United States
5819,VWC,Sumner County Regional,Gallatin,United States
5820,VWD,Hanford Municipal,Hanford,United States
5821,VWE,Lake Chelan,Chelan,United States
5822,VWF,Custer County,Custer,United States
5823,VWG,Tillamook,Garibaldi,United States
5824,VWH,Odessa Schlemeyer Field,Midland/Odessa,United States
5825,VWI,California City Municipal,California City,United States
5826,VWJ,McNeil,Cameron,United States
5827,VWK,Saratoga County,Saratoga Springs,United States
5828,VWL,Nary National Shefland Field,Bemidji,United States
5829,VWM,Weed Airport,Weed,United States
5830,VWN,Avi Suquilla,Parker,United States
5831,VWO,Arlington Municipal,Arlington,United States
5832,VWP,Bernard Usfs,Bernard,United States
5833,VWQ,Kingdon Airpark,Lodi,United States
5834,VWR,Independence Airport,Independence,United States
5835,VWS,Colonel James Jabara,Wichita,United States
5836,VWT,Jimmy Carter Regional,Americus,United States
5837,VWW,Deer Lodge-City-County,Deer Lodge,United States
5838,VWX,South Texas Regional at Hondo,Hondo,United States
5839,VWY,Landsberg-Lech,Landsberg Am Lech,Germany
5840,VWZ,Granite Creek Mine Airport,Granite Creek Mine,United States
5841,VXE,Sao Pedro International,Sao Vicente,Cape Verde
5842,VXO,Smaland,Vaxjo,Sweden
5843,VYD,Vryheid Airport,Vryheid,South Africa
5844,VYS,Illinois Valley Regional,Peru,United States
5845,VZA,Marvel Creek Mine Airport,Marvel Creek Mine,United States
5846,VZB,Mitrofania Airport,Mitrofania,United States
5847,VZC,Mush Bay Airport,Mush Bay,United States
5848,VZD,Campbell Lagoon Airport,Campbell Lagoon,United States
5849,VZE,Frazer Lake Airport,Frazer Lake,United States
5850,VZF,Afognak Straits Airport,Afognak Straits,United States
5851,VZG,Moffet Bay Airport,Moffet Bay,United States
5852,VZH,Mineola Wisener Field,Mineola,United States
5853,VZI,Brundidge Municipal,Brundidge,United States
5854,VZJ,Payette Municipal,Payette,United States
5855,VZK,International Seafoods Airport,International Seafoods,United States
5856,VZL,Los Alamitos AAF,Los Alamitos,United States
5857,VZM,Jensens Strip Airport,Jensens Strip,United States
5858,VZN,Wildman Creek Airport,Wildman Creek,United States
5859,VZO,Stepovak Airport,Stepovak,United States
5860,VZQ,Puale Bay Airport,Puale Bay,United States
5861,VZR,Katmai Bay Airport,Katmai Bay,United States
5862,VZS,Kashvik Bay Airport,Kashvik Bay,United States
5863,VZT,Cinder Mountain Airport,Cinder Mountain,United States
5864,VZU,Hagemeister Island Airport,Hagemeister Island,United States
5865,VZV,Cape Peirce Airport,Cape Peirce,United States
5866,VZW,Cape Greig Airport,Cape Greig,United States
5867,VZX,Kasba Lake Airport,Kasba Lake,Canada
5868,VZY,Katmai Lodge Airport,Katmai Lodge,United States
5869,VZZ,South St. Paul Municipal-Richard E. Fleming Field,South St. Paul,United States
5870,WA1,Camp Orkila Seaplane Base,Camp Orkila Eastsound,United States
5871,WA2,Mansfield Airport,Mansfield,United States
5872,WA3,Shaw Islands Water Aerodrome,Shaw Island,United States
5873,WA4,Isaacson,Medical Lake,United States
5874,WA5,Methow Valley State,Winthrop,United States
5875,WA6,Stehekin Seaplane Landing,Stehekin,United States
5876,WA7,Chelan Seaplane Landing,Chelan,United States
5877,WA8,Waldronaire,Eastsound,United States
5878,WA9,Anderson Field,Brewster,United States
5879,WAA,Wales Airport,Wales,United States
5880,WAB,Wabag Airport,Wabag,Papua New Guinea
5881,WAD,Andriamena Airport,Andriamena,Madagascar
5882,WAG,Whanganui,Wanganui,New Zealand
5883,WAL,Wallops Flight Facility,Chincoteague,United States
5884,WAR,Warsaw Municipal,Warsaw,United States
5885,WAS,Washington DC Metropolitan Area,Washington,United States
5886,WAT,Waterford Airport,Waterford,Ireland
5887,WAV,Wave Hill Old,Wave Hill,Australia
5888,WAW,Warsaw Chopin,Warsaw,Poland
5889,WAX,Warroad International Memorial,Warroad,United States
5890,WBA,Wahai Airport,Wahai,Indonesia
5891,WBB,Stebbins Airport,Stebbins,United States
5892,WBH,Commerce/Montebello Heliport,Commerce/Montebello,United States
5893,WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea
5894,WBN,Woburn Airport,Woburn,United States
5895,WBQ,Beaver Airport,Beaver,United States
5896,WBR,Roben-Hood,Big Rapids,United States
5897,WBS,Bennettsville Airport,Bennettsville,United States
5898,WBY,Downtown Airport,Downtown,United States
5899,WCA,Gamboa,Castro,Chile
5900,WCL,Whalers Cove Lodge Airport,Whalers Cove Lodge,United States
5901,WCR,Chandalar Lake,Chandalar,United States
5902,WDB,Wide Bay Airport,Wide Bay,United States
5903,WDG,Enid Woodring Regional,Enid,United States
5904,WDH,Hosea Kutako International,Windhoek,Namibia
5905,WDR,Barrow County,Winder,United States
5906,WEH,Dashuipo Airport,Dashuipo,China
5907,WEI,Weipa Airport,Weipa,Australia
5908,WEL,Welkom Airport,Welkom,South Africa
5909,WFB,Ketchikan Waterfront Seaplane Base,Ketchikan,United States
5910,WFD,Manchester Woodford,Woodford,United Kingdom
5911,WFK,Northern Aroostook Regional,Frenchville,United States
5912,WGA,Wagga Wagga Airport,Wagga Wagga,Australia
5913,WGE,Walgett Airport,Walgett,Australia
5914,WGG,Bahia Tortugas Airport,Bahia Tortugas,Mexico
5915,WGL,Isle Baltra Off-Line Point,Isle Baltra,Ecuador
5916,WGO,Winchester Regional,Winchester,United States
5917,WGP,Mau Hau,Waingapu,Indonesia
5918,WHD,Hyder Seaplane Base,Hyder,United States
5919,WHK,Whakatane Airport,Whakatane,New Zealand
5920,WHO,Franz Josef Airport,Franz Josef,New Zealand
5921,WHP,Whiteman,Los Angeles,United States
5922,WHR,Vail/Avon,Eagle,United States
5923,WHT,Wharton Regional,Wharton,United States
5924,WI1,Black River Falls Area,Black River Falls,United States
5925,WI2,Price County,Phillips,United States
5926,WI3,Ephraim Gibralter,Ehpriam,United States
5927,WI4,Middleton Municipal Morey Field,Middleton,United States
5928,WI5,Monroe Municipal,Moroe,United States
5929,WIB,Wilbur Airport,Wilbur,United States
5930,WIC,Wick Airport,Wick,United Kingdom
5931,WIL,Nairobi/Wilson,Nairobi,Kenya
5932,WIN,Winton Airport,Winton,Australia
5933,WJA,Woja Airport,Woja,Marshall Islands
5934,WJF,General William J. Fox Airfield,Lancaster,United States
5935,WJR,Wajir Airport,Wajir,Kenya
5936,WKA,Wanaka Airport,Wanaka,New Zealand
5937,WKJ,Wakkanai Airport,Wakkanai,Japan
5938,WKK,Aleknagik New,Aleknagik,United States
5939,WKL,Waikoloa Heliport,Waikoloa Village,United States
5940,WKM,Wankie Town,Wankie,Rhodesia
5941,WKN,Wakunai Airport,Wakunai,Papua New Guinea
5942,WKR,Walker's,Walker's Cay,The Bahamas
5943,WKV,Penns Landing Seaplane Base,Philadelphia,United States
5944,WLB,Labouchere Bay Airport,Labouchere Bay,United States
5945,WLD,Strother Field,Winfield,United States
5946,WLG,Wellington International,Wellington,New Zealand
5947,WLH,Walaha Airport,Walaha,Vanuatu
5948,WLK,Selawik Airport,Selawik,United States
5949,WLM,Waltham Hospital Heliport,Waltham,United States
5950,WLR,Loring Airport,Loring,United States
5951,WLS,Wallis Hihifo,Wallis Island,Wallis and Futuna
5952,WLW,Willows Glenn County,Willows,United States
5953,WMB,Warrnambool Airport,Warrnambool,Australia
5954,WMC,Winnemucca Municipal,Winnemucca,United States
5955,WMH,Baxter County,Mountain Home,United States
5956,WMI,Modlin,Nowy Dwor Mazowieckie,Poland
5957,WMK,Meyers Chuck Seaplane Base,Meyers Chuck,United States
5958,WMO,White Mountain Airport,White Mountain,United States
5959,WMR,Avaratra,Mananara,Madagascar
5960,WNA,Napakiak Airport,Napakiak,United States
5961,WNC,Naukati Bay Seaplane Base,Tuxekan Island,United States
5962,WNN,Wunnumin Lake Airport,Wunnumin Lake,Canada
5963,WNP,Naga Airport,Naga,Philippines
5964,WNR,Windorah Airport,Windorah,Australia
5965,WNS,Nawabshah,Nawab Shah,Pakistan
5966,WNY,Wynyard,Burnie,Australia
5967,WNZ,Longwan,Wenzhou,China
5968,WOD,Wood River Airport,Wood River,United States
5969,WOW,Willow Airport,Willow,United States
5970,WPM,Wipim Airport,Wipim,Papua New Guinea
5971,WPO,North Fork Valley,Paonia,United States
5972,WPU,Guardiamarina Zanartu,Puerto Williams,Chile
5973,WQA,Ovid Airport,Ovid,United States
5974,WQB,Mandan Municipal,Mandan,United States
5975,WQC,Ravalli County,Hamilton,United States
5976,WQD,Tulelake Municipal,Tulelake,United States
5977,WQE,Dinsmore Airport,Dinsmore,United States
5978,WQF,Rigby Airport,Rigby,United States
5979,WQG,Hesperia Airport,Hesperia,United States
5980,WQH,Butte Valley,Dorris,United States
5981,WQI,Connell City,Connell,United States
5982,WQJ,Peard Bay Airport,Peard Bay,United States
5983,WQK,Townsend Airport,Townsend,United States
5984,WQL,Bluff Airport,Bluff,United States
5985,WQM,Chennault Industrial Airpark,Lake Charles,United States
5986,WQN,Taylor County,Campbellsville,United States
5987,WQO,Rosamond Skypark,Rosamond,United States
5988,WQP,Oceano County,Oceano,United States
5989,WQQ,Custer State Park,Fairburn,United States
5990,WQR,Tibbetts,Naknek,United States
5991,WQS,Poplar Municipal,Poplar,United States
5992,WQT,Bridger Municipal,Bridger,United States
5993,WQU,Portales Municipal,Portales,United States
5994,WQW,David River Airport,David River,United States
5995,WQX,Kiavak Airport,Kiavak,United States
5996,WQY,Port Wakefield Airport,Port Wakefield,United States
5997,WQZ,Chignik Lake Airport,Chignik Lake,United States
5998,WRB,Robins AFB,Macon,United States
5999,WRE,Whangarei Airport,Whangarei,New Zealand
6000,WRG,Wrangell Airport,Wrangell,United States
6001,WRI,McGuire Field,Fort Dix,United States
6002,WRL,Worland Municipal,Worland,United States
6003,WRO,Strachowice,Wroclaw,Poland
6004,WSB,Steamboat Bay Airport,Steamboat Bay,United States
6005,WSG,Washington County,Washington,United States
6006,WSH,Brookhaven,Shirley,United States
6007,WSI,Wasilla Airport,Wasilla,United States
6008,WSJ,San Juan Airport,San Juan,United States
6009,WSM,Wiseman Airport,Wiseman,United States
6010,WSN,South Naknek 2,South Naknek,United States
6011,WSP,Waspam Airport,Waspam,Nicaragua
6012,WST,Westerly State,Westerly,United States
6013,WSX,Westsound Airport,Westsound,United States
6014,WSY,Whitsunday Airstrip,Shute Harbour/Whitsunday,Australia
6015,WSZ,Westport Airport,Westport,New Zealand
6016,WTC,World Trade Center Heliport,New York,United States
6017,WTD,West End Airport,West End,The Bahamas
6018,WTK,Noatak Airport,Noatak,United States
6019,WTL,Tuntutuliak Airport,Tuntutuliak,United States
6020,WTN,RAF Waddington,Waddington,United Kingdom
6021,WTR,Whiteriver Airport,Whiteriver,United States
6022,WTS,Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar
6023,WTT,Whittier Airport,Whittier,United States
6024,WUG,Wau Airport,Wau,Papua New Guinea
6025,WUH,Tianhe,Wuhan,China
6026,WUJ,Duchesne Municipal,Duchesne,United States
6027,WUQ,Avco,Ocean Shores,United States
6028,WUU,Wau Airport,Wau,South Sudan
6029,WUX,Shuofang,Wuxi,China
6030,WV1,Mcs-Pad Heliport,Charleston,United States
6031,WV2,Logan County,Logan,United States
6032,WVA,Washington-Virginia,Falls Church,United States
6033,WVB,Walvis Bay Airport,Walvis Bay,Namibia
6034,WVI,Watsonville Municipal,Watsonville,United States
6035,WVK,Manakara Airport,Manakara,Madagascar
6036,WVL,Waterville Robert Lafleur,Augusta/Waterville,United States
6037,WWA,Wasilla Airport,Wasilla,United States
6038,WWD,Cape May County,Cape May,United States
6039,WWK,Wewak International,Wewak,Papua New Guinea
6040,WWP,Whale Pass Airport,Whale Pass,United States
6041,WWR,West Woodward,Woodward,United States
6042,WWT,Newtok Airport,Newtok,United States
6043,WY1,Ralph Wenz Field,Pinedale,United States
6044,WYA,Whyalla Airport,Whyalla,Australia
6045,WYB,Yes Bay Lodge Seaplane Base,Yes Bay,United States
6046,WYE,Yengema Airport,Yengema,Sierra Leone
6047,WYN,Wyndham Airport,Wyndham,Australia
6048,WYS,Yellowstone,West Yellowstone,United States
6049,WZY,Nassau Seaplane Base,Nassau,The Bahamas
6050,XAL,Alamos Airport,Alamos,Mexico
6051,XAP,Chapeco Airport,Chapeco,Brazil
6052,XBE,Bearskin Lake Airport,Bearskin Lake,Canada
6053,XBR,Brockville Regional Tackaberry,Brockville,Canada
6054,XCH,Christmas Island Airport,Christmas Island,Christmas Island
6055,XCL,Cluff Lake Airport,Cluff Lake,Canada
6056,XCM,Chatham-Kent,Chatham Kent,Canada
6057,XCR,Chalons Vatry,Chalons-En-Champagne,France
6058,XES,Americana,Lake Geneva,United States
6059,XIC,Qingshan,Xichang,China
6060,XIY,Xianyang,Xi'an,China
6061,XJD,Al Udeid Air Base,Doha,Qatar
6062,XLS,Saint Louis,St. Louis,Senegal
6063,XLW,Lemwerder Airport,Lemwerder,Germany
6064,XMD,Madison Municipal,Madison,United States
6065,XMH,Manihi Airport,Manihi,French Polynesia
6066,XMJ,Mont de Marsan Airport,Mont de Marsan,France
6067,XMN,Gaoqi,Xiamen,China
6068,XMR,Marmande Virazeil,Marmande,France
6069,XNA,Northwest Arkansas Regional,Fayetteville,United States
6070,XNG,Quang Ngai Airport,Quang Ngai,Vietnam
6071,XNN,Xining Airport,Xining,China
6072,XPL,Palmerola Air Base,Comayagua,Honduras
6073,XQC,Joint Base Balad,Al Bakr,Iraq
6074,XQP,Quepos Airport,Quepos,Costa Rica
6075,XRH,Richmond AFB,Richmond,Australia
6076,XRS,Reston Airport,Reston,United States
6077,XRY,Jerez,Jerez de la Frontera,Spain
6078,XSC,South Caicos International,South Caicos,Turks and Caicos Islands
6079,XSD,Tonopah Test Range,Tonopah,United States
6080,XSM,St. Mary's County Regional,Leonardtown,United States
6081,XSP,Seletar Airport,Seletar,Singapore
6082,XUZ,Xuzhou Airport,Xuzhou,China
6083,XWA,Granite Point Ndb,Granite Point,United States
6084,XWC,Yantarni Bay Airport,Yantarni Bay,United States
6085,XWD,Emmen Airport,Emmen,Switzerland
6086,XWE,Copalis State,Copalis,United States
6087,XWF,Jerome County,Jerome,United States
6088,XWG,King Khalid Military City Airport,King Khalid Military City,Saudi Arabia
6089,XWH,Aztec Municipal,Aztec,United States
6090,XWJ,Dexter Regional,Dexter,United States
6091,XWK,Port Orchard Airport,Port Orchard,United States
6092,XWL,McCarley Field,Blackfoot,United States
6093,XWM,Riyadh Military,Riyadh,Saudi Arabia
6094,XWN,William P Gwinn,Jupiter,United States
6095,XWO,Kimball Municipal/Robert E. Arraj Field,Kimball,United States
6096,XWP,Al Kharj Air Base,Al Kharj,Saudi Arabia
6097,XWQ,Iwakuni MCAS,Iwakuni,Japan
6098,XWS,Oliktok LRRS,Oliktok,United States
6099,XWT,Nushagak Bay Airport,Nushagak Bay,United States
6100,XWU,Perry County,Marion,United States
6101,XWW,Teton Peaks,Driggs,United States
6102,XWX,Coronel Enrique Soto Cano AB,Comayagua,Honduras
6103,XXB,Woodford Aerodrome,Woodford,United Kingdom
6104,XXD,Smiley Johnson Municipal/Bass Field,Clarendon,United States
6105,XXE,Lakewood Airport,Lakewood,United States
6106,XXG,Arthur D. Little Heliport,Cambridge,United States
6107,XXJ,Al Udeid Air Base,Doha,Qatar
6108,XXN,Ells Field-Willits Municipal,Willits,United States
6109,XXO,General Dick Stout Field,Hurricane,United States
6110,XXP,Lampson Field,Lakeport,United States
6111,XXR,Mariposa-Yosemite,Mariposa,United States
6112,XXS,Hobby Field,Creswell,United States
6113,XXT,Polson Airport,Polson,United States
6114,XXU,Ashland Municipal-Sumner Parker Field,Ashland,United States
6115,XXV,Decatur Shores,Decatur,United States
6116,XXW,Lake City Gateway,Lake City,United States
6117,XXX,Mena Intermountain Municipal,Mena,United States
6118,XXY,Rohnerville,Fortuna,United States
6119,XXZ,Black Rock,Zuni Pueblo,United States
6120,XYA,Yandina Airport,Yandina,Solomon Islands
6121,YAA,Anahim Lake Airport,Anahim Lake,Canada
6122,YAC,Cat Lake Airport,Cat Lake,Canada
6123,YAF,Asbestos,Asbestos Hill,Canada
6124,YAG,Fort Frances Municipal,Fort Frances,Canada
6125,YAH,La Grande 4 Airport,La Grande 4,Canada
6126,YAK,Yakutat Airport,Yakutat,United States
6127,YAM,Sault Ste. Marie Airport,Sault Ste. Marie,Canada
6128,YAO,Yaounde Ville,Yaounde,Cameroon
6129,YAP,Yap International,Yap,Federated States of Micronesia
6130,YAT,Attawapiskat Airport,Attawapiskat,Canada
6131,YAU,Kattiniq Donaldson,Kattiniq,Canada
6132,YAV,Miners Bay Airport,Miners Bay,Canada
6133,YAY,St. Anthony Airport,St. Anthony,Canada
6134,YAZ,Long Beach,Tofino,Canada
6135,YBA,Banff Airport,Banff,Canada
6136,YBB,Kugaaruk Airport,Kugaaruk,Canada
6137,YBC,Baie Comeau Airport,Baie Comeau,Canada
6138,YBE,Uranium City Airport,Uranium City,Canada
6139,YBG,Bagotville,Saguenay,Canada
6140,YBJ,Baie Johan Beetz Airport,Baie Johan Beetz,Canada
6141,YBK,Baker Lake Airport,Baker Lake,Canada
6142,YBL,Campbell River Airport,Campbell River,Canada
6143,YBM,Bronson Creek Airport,Bronson Creek,Canada
6144,YBQ,Telegraph Harbour Airport,Telegraph Harbour,Canada
6145,YBR,Brandon Municipal,Brandon,Canada
6146,YBS,Opapimiskan Lake Airport,Opapimiskan Lake,Canada
6147,YBT,Brochet Airport,Brochet,Canada
6148,YBV,Berens River Airport,Berens River,Canada
6149,YBW,Bedwell Harbour Water Aerodrome,Bedwell Harbour,Canada
6150,YBX,Blanc Sablon Airport,Blanc Sablon,Canada
6151,YCB,Cambridge Bay Airport,Cambridge Bay,Canada
6152,YCC,Cornwall Regional,Cornwall,Canada
6153,YCD,Nanaimo Airport,Nanaimo,Canada
6154,YCE,James T. Field Memorial,Centralia,Canada
6155,YCF,Cortes Bay Airport,Cortes Bay,Canada
6156,YCG,Castlegar West Kootenay Regional,Castlegar/Nelson/Trail,Canada
6157,YCH,Miramichi Airport,Miramichi,Canada
6158,YCJ,Cape Saint James Airport,Cape Saint James,Canada
6159,YCK,Colville Lake Tommy Kochon,Colville Lake,Canada
6160,YCL,Charlo Airport,Charlo,Canada
6161,YCM,Niagara District,St. Catharines,Canada
6162,YCN,Cochrane Airport,Cochrane,Canada
6163,YCO,Kugluktuk,Kugluktuk/Coppermine,Canada
6164,YCR,Cross Lake Airport,Cross Lake,Canada
6165,YCS,Chesterfield Inlet Airport,Chesterfield Inlet,Canada
6166,YCY,Clyde River Airport,Clyde River,Canada
6167,YDA,Dawson City Airport,Dawson City,Canada
6168,YDB,Burwash,Burwash Landings,Canada
6169,YDF,Deer Lake Airport,Deer Lake,Canada
6170,YDL,Dease Lake Airport,Dease Lake,Canada
6171,YDN,Dauphin Barker,Dauphin,Canada
6172,YDP,Nain Airport,Nain,Canada
6173,YDQ,Dawson Creek Airport,Dawson Creek,Canada
6174,YDS,Desolation Sound Marine Park,Desolation Sound,Canada
6175,YDU,Kasba Lake Airport,Kasba Lake,Canada
6176,YEA,Edmonton Metropolitan Area,Edmonton,Canada
6177,YEC,Yecheon Airport,Yecheon,South Korea
6178,YED,Edmonton Namao Heliport,Edmonton,Canada
6179,YEG,Edmonton International,Edmonton,Canada
6180,YEK,Arviat Airport,Arviat,Canada
6181,YEL,Elliot Lake Municipal,Elliot Lake,Canada
6182,YEM,Manitoulin East Municipal,Manitowaning,Canada
6183,YEO,Yeovilton Airport,Yeovilton,United Kingdom
6184,YER,Fort Severn Airport,Fort Severn,Canada
6185,YEU,Eureka Airport,Eureka,Canada
6186,YEV,Inuvik Airport,Inuvik,Canada
6187,YFB,Iqaluit Airport,Iqaluit,Canada
6188,YFC,Fredericton International,Fredericton,Canada
